Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label
4/27/2018,2018,4,27,4,16,2018-16,4.15,4.25,4.1,4.22,236700,4.22,0.009569369,4.39,8.4948,red
4/30/2018,2018,4,30,0,17,2018-17,4.25,4.4,4.13,4.28,643800,4.28,0.01421811,4.352857143,8.4944,red
5/1/2018,2018,5,1,1,17,2018-17,4.26,4.47,4.14,4.17,734000,4.17,-0.025700965,4.306428571,8.4918,red
5/2/2018,2018,5,2,2,17,2018-17,4.14,4.15,3.92,3.95,765000,3.95,-0.0527578,4.242142857,8.4816,red
5/3/2018,2018,5,3,3,17,2018-17,3.94,3.95,3.8,3.92,435900,3.92,-0.007594929,4.188571429,8.4662,red
5/4/2018,2018,5,4,4,17,2018-17,3.9,4.08,3.81,4.03,226800,4.03,0.028061258,4.173571429,8.4598,red
5/7/2018,2018,5,7,0,18,2018-18,4.04,4.25,4.01,4.08,255500,4.08,0.012406876,4.157142857,8.4522,red
5/8/2018,2018,5,8,1,18,2018-18,4.06,4.24,4.06,4.22,343200,4.22,0.034313693,4.148571429,8.383,red
5/9/2018,2018,5,9,2,18,2018-18,4.23,4.23,4.05,4.1,192900,4.1,-0.028435993,4.136428571,8.2992,red
5/10/2018,2018,5,10,3,18,2018-18,4.15,4.18,4.01,4.16,98100,4.16,0.014634133,4.130714286,8.2576,red
5/11/2018,2018,5,11,4,18,2018-18,4.13,4.14,4.01,4.08,157000,4.08,-0.019230752,4.126428571,8.23,red
5/14/2018,2018,5,14,0,19,2018-19,4.13,4.54,4.07,4.51,1143600,4.51,0.105392234,4.15,8.168,green
5/15/2018,2018,5,15,1,19,2018-19,4.52,5.15,4.3,4.72,2993900,4.72,0.046563093,4.187142857,8.1134,green
5/16/2018,2018,5,16,2,19,2018-19,4.73,4.78,4.21,4.34,1143200,4.34,-0.080508401,4.198571429,8.0146,green
5/17/2018,2018,5,17,3,19,2018-19,4.41,4.41,4.2,4.27,302000,4.27,-0.016129071,4.202142857,7.8094,green
5/18/2018,2018,5,18,4,19,2018-19,4.26,4.38,4.2,4.31,313600,4.31,0.009367673,4.204285714,7.5258,green
5/21/2018,2018,5,21,0,20,2018-20,4.33,4.41,4.08,4.08,356200,4.08,-0.053364274,4.197857143,7.2624,red
5/22/2018,2018,5,22,1,20,2018-20,4.15,4.16,3.95,4.05,240600,4.05,-0.007352876,4.205,7.0356,red
5/23/2018,2018,5,23,2,20,2018-20,4.1,4.17,4,4.04,262500,4.04,-0.002469192,4.213571429,6.7824,red
5/24/2018,2018,5,24,3,20,2018-20,4.01,4.09,3.92,3.97,238100,3.97,-0.017326716,4.209285714,6.5458,red
5/25/2018,2018,5,25,4,20,2018-20,3.96,3.97,3.85,3.91,227500,3.91,-0.015113336,4.197142857,6.314,red
5/29/2018,2018,5,29,1,21,2018-21,3.87,3.99,3.84,3.99,176500,3.99,0.020460338,4.180714286,6.045,green
5/30/2018,2018,5,30,2,21,2018-21,4.05,4.13,3.96,4.11,296600,4.11,0.030075219,4.181428571,5.7942,green
5/31/2018,2018,5,31,3,21,2018-21,4.1,4.3,4.08,4.16,238300,4.16,0.01216538,4.181428571,5.539,green
6/1/2018,2018,6,1,4,21,2018-21,4.21,4.25,4.1,4.15,142500,4.15,-0.002403787,4.186428571,5.2766,green
6/4/2018,2018,6,4,0,22,2018-22,4.16,4.2,4.03,4.1,98600,4.1,-0.012048238,4.157142857,5.0208,red
6/5/2018,2018,6,5,1,22,2018-22,4.08,4.45,4.08,4.41,416900,4.41,0.075609744,4.135,4.788,red
6/6/2018,2018,6,6,2,22,2018-22,4.44,4.7,4.23,4.6,632600,4.6,0.043083915,4.153571429,4.589,red
6/7/2018,2018,6,7,3,22,2018-22,4.53,4.6,4.2,4.53,395200,4.53,-0.015217325,4.172142857,4.4368,red
6/8/2018,2018,6,8,4,22,2018-22,4.5,4.6,4.38,4.54,173800,4.54,0.002207451,4.188571429,4.3442,red
6/11/2018,2018,6,11,0,23,2018-23,4.53,4.57,4.37,4.51,273600,4.51,-0.006607871,4.219285714,4.3336,green
6/12/2018,2018,6,12,1,23,2018-23,4.48,4.66,4.46,4.51,174100,4.51,0,4.252142857,4.3234,green
6/13/2018,2018,6,13,2,23,2018-23,4.52,4.52,4.34,4.38,163400,4.38,-0.028824858,4.276428571,4.312,green
6/14/2018,2018,6,14,3,23,2018-23,4.4,4.53,4.22,4.51,236800,4.51,0.029680391,4.315,4.3062,green
6/15/2018,2018,6,15,4,23,2018-23,4.44,4.57,4.31,4.57,279300,4.57,0.013303756,4.362142857,4.303,green
6/18/2018,2018,6,18,0,24,2018-24,4.45,4.55,4.11,4.11,542300,4.11,-0.10065646,4.370714286,4.2908,red
6/19/2018,2018,6,19,1,24,2018-24,4.11,4.32,4.1,4.16,254700,4.16,0.01216538,4.374285714,4.2798,red
6/20/2018,2018,6,20,2,24,2018-24,4.29,4.4,4.14,4.18,235000,4.18,0.004807688,4.375714286,4.2674,red
6/21/2018,2018,6,21,3,24,2018-24,4.15,4.29,4.15,4.16,162900,4.16,-0.004784685,4.376428571,4.2542,red
6/22/2018,2018,6,22,4,24,2018-24,4.17,4.21,4.15,4.17,136300,4.17,0.002403901,4.381428571,4.2406,red
6/25/2018,2018,6,25,0,25,2018-25,4.12,4.2,3.91,4,229900,4,-0.040767404,4.352142857,4.2272,red
6/26/2018,2018,6,26,1,25,2018-25,4,4.12,3.92,3.96,285100,3.96,-0.00999999,4.306428571,4.2216,red
6/27/2018,2018,6,27,2,25,2018-25,3.97,4.09,3.8,3.8,418500,3.8,-0.040404062,4.254285714,4.2114,red
6/28/2018,2018,6,28,3,25,2018-25,4.25,4.25,3.87,3.98,595700,3.98,0.047368439,4.214285714,4.2042,red
6/29/2018,2018,6,29,4,25,2018-25,4.1,4.11,3.93,4.08,277500,4.08,0.025125604,4.183571429,4.2004,red
7/2/2018,2018,7,2,0,26,2018-26,4.08,4.27,4.02,4.25,249400,4.25,0.041666686,4.165,4.2006,green
7/3/2018,2018,7,3,1,26,2018-26,4.25,4.67,4.21,4.47,482600,4.47,0.051764657,4.171428571,4.2072,green
7/5/2018,2018,7,5,3,26,2018-26,4.51,4.92,4.43,4.68,621800,4.68,0.046979877,4.183571429,4.2172,green
7/6/2018,2018,7,6,4,26,2018-26,4.75,4.87,4.61,4.63,296600,4.63,-0.0106837,4.187857143,4.2258,green
7/9/2018,2018,7,9,0,27,2018-27,4.68,4.7,4.37,4.43,226700,4.43,-0.043196605,4.210714286,4.2308,red
7/10/2018,2018,7,10,1,27,2018-27,4.42,4.65,4.3,4.35,248300,4.35,-0.018058674,4.224285714,4.2334,red
7/11/2018,2018,7,11,2,27,2018-27,4.28,4.64,4.27,4.36,448100,4.36,0.002298903,4.237142857,4.235,red
7/12/2018,2018,7,12,3,27,2018-27,4.39,4.45,4.26,4.31,147300,4.31,-0.011467933,4.247857143,4.2378,red
7/13/2018,2018,7,13,4,27,2018-27,4.31,4.36,4.26,4.34,64000,4.34,0.006960606,4.26,4.2456,red
7/16/2018,2018,7,16,0,28,2018-28,4.33,4.34,4.12,4.14,245500,4.14,-0.046083014,4.27,4.25,red
7/17/2018,2018,7,17,1,28,2018-28,4.28,4.86,4.28,4.68,2632700,4.68,0.130434778,4.321428571,4.263,red
7/18/2018,2018,7,18,2,28,2018-28,4.68,4.68,4.08,4.36,911900,4.36,-0.068376006,4.361428571,4.2686,red
7/19/2018,2018,7,19,3,28,2018-28,4.35,4.39,4.28,4.38,105600,4.38,0.004587151,4.39,4.2718,red
7/20/2018,2018,7,20,4,28,2018-28,4.4,4.5,4.34,4.38,130600,4.38,0,4.411428571,4.2774,red
7/23/2018,2018,7,23,0,29,2018-29,4.38,4.5,4.32,4.38,200100,4.38,0,4.420714286,4.2818,red
7/24/2018,2018,7,24,1,29,2018-29,4.42,4.5,4.33,4.39,136900,4.39,0.002283048,4.415,4.288,red
7/25/2018,2018,7,25,2,29,2018-29,4.41,4.43,4.32,4.35,147800,4.35,-0.009111609,4.391428571,4.2848,red
7/26/2018,2018,7,26,3,29,2018-29,4.37,4.44,4.34,4.4,111400,4.4,0.011494297,4.375,4.2784,red
7/27/2018,2018,7,27,4,29,2018-29,4.4,4.4,4.21,4.25,188000,4.25,-0.03409093,4.362142857,4.2766,red
7/30/2018,2018,7,30,0,30,2018-30,4.25,4.29,4.2,4.21,118600,4.21,-0.009411756,4.352142857,4.2754,green
7/31/2018,2018,7,31,1,30,2018-30,4.2,4.22,4.07,4.18,109600,4.18,-0.007125941,4.339285714,4.2728,green
8/1/2018,2018,8,1,2,30,2018-30,4.18,4.23,4.09,4.21,102600,4.21,0.007177084,4.332142857,4.2754,green
8/2/2018,2018,8,2,3,30,2018-30,4.22,4.49,4.13,4.4,235500,4.4,0.045130655,4.336428571,4.2824,green
8/3/2018,2018,8,3,4,30,2018-30,4.37,4.44,4.35,4.37,98700,4.37,-0.006818229,4.352857143,4.289,green
8/6/2018,2018,8,6,0,31,2018-31,4.37,4.5,4.3,4.37,129500,4.37,0,4.330714286,4.297,red
8/7/2018,2018,8,7,1,31,2018-31,4.4,4.57,4.31,4.49,156100,4.49,0.027459929,4.34,4.3086,red
8/8/2018,2018,8,8,2,31,2018-31,4.5,4.6,4.45,4.55,214300,4.55,0.013363123,4.352142857,4.3198,red
8/9/2018,2018,8,9,3,31,2018-31,4.55,4.75,4.28,4.32,476900,4.32,-0.050549453,4.347857143,4.324,red
8/10/2018,2018,8,10,4,31,2018-31,4.32,4.43,4.05,4.16,369300,4.16,-0.037037111,4.332142857,4.324,red
8/13/2018,2018,8,13,0,32,2018-32,4.16,4.16,3.95,4.11,176600,4.11,-0.012019162,4.312142857,4.3232,red
8/14/2018,2018,8,14,1,32,2018-32,4.11,4.13,4.01,4.07,77400,4.07,-0.00973235,4.292142857,4.3226,red
8/15/2018,2018,8,15,2,32,2018-32,4.03,4.07,3.85,3.86,324200,3.86,-0.051597117,4.253571429,4.3116,red
8/16/2018,2018,8,16,3,32,2018-32,3.89,4,3.89,3.95,127800,3.95,0.023316102,4.232142857,4.2986,red
8/17/2018,2018,8,17,4,32,2018-32,3.92,3.95,3.86,3.92,115500,3.92,-0.007594929,4.211428571,4.2864,red
8/20/2018,2018,8,20,0,33,2018-33,3.95,4,3.9,3.97,45600,3.97,0.01275509,4.196428571,4.275,red
8/21/2018,2018,8,21,1,33,2018-33,3.86,4.08,3.86,3.96,105800,3.96,-0.002518889,4.178571429,4.264,red
8/22/2018,2018,8,22,2,33,2018-33,3.93,4.12,3.93,4.08,89200,4.08,0.030303001,4.155714286,4.2554,red
8/23/2018,2018,8,23,3,33,2018-33,4.1,4.15,3.98,4.09,42800,4.09,0.002451037,4.135714286,4.2496,red
8/24/2018,2018,8,24,4,33,2018-33,4.07,4.12,4,4.04,46700,4.04,-0.012224985,4.112142857,4.2402,red
8/27/2018,2018,8,27,0,34,2018-34,4.07,4.1,3.98,4.02,59600,4.02,-0.00495049,4.078571429,4.2292,green
8/28/2018,2018,8,28,1,34,2018-34,4,4.07,3.98,4,59500,4,-0.00497512,4.039285714,4.227,green
8/29/2018,2018,8,29,2,34,2018-34,3.98,4.09,3.98,4.05,48700,4.05,0.012500048,4.02,4.2248,green
8/30/2018,2018,8,30,3,34,2018-34,4.09,4.29,4.07,4.2,284300,4.2,0.037036941,4.022857143,4.2252,green
8/31/2018,2018,8,31,4,34,2018-34,4.16,4.25,4.11,4.17,40400,4.17,-0.007142794,4.027142857,4.2254,green
9/4/2018,2018,9,4,1,35,2018-35,4.18,4.25,4.11,4.2,53600,4.2,0.00719418,4.036428571,4.226,red
9/5/2018,2018,9,5,2,35,2018-35,4.2,4.21,3.87,3.97,213900,3.97,-0.054761855,4.044285714,4.2254,red
9/6/2018,2018,9,6,3,35,2018-35,4.01,4.22,3.99,4.03,134100,4.03,0.015113396,4.05,4.2268,red
9/7/2018,2018,9,7,4,35,2018-35,4.01,4.14,3.96,4.06,114100,4.06,0.007444102,4.06,4.232,red
9/10/2018,2018,9,10,0,36,2018-36,4.05,4.11,3.9,3.91,129600,3.91,-0.036945778,4.055714286,4.2306,red
9/11/2018,2018,9,11,1,36,2018-36,3.93,4.1,3.91,4.07,180500,4.07,0.040920737,4.063571429,4.2304,red
9/12/2018,2018,9,12,2,36,2018-36,4.04,4.1,3.99,4.09,44000,4.09,0.004914,4.064285714,4.2272,red
9/13/2018,2018,9,13,3,36,2018-36,4.05,4.13,4,4.04,71100,4.04,-0.012224985,4.060714286,4.2186,red
9/14/2018,2018,9,14,4,36,2018-36,4.05,4.05,3.9,3.96,88900,3.96,-0.019801962,4.055,4.2042,red
9/17/2018,2018,9,17,0,37,2018-37,3.96,3.98,3.89,3.89,84600,3.89,-0.017676751,4.045714286,4.1894,red
9/18/2018,2018,9,18,1,37,2018-37,3.89,3.97,3.89,3.93,66600,3.93,0.010282766,4.040714286,4.1794,red
9/19/2018,2018,9,19,2,37,2018-37,4.05,4.08,3.91,3.92,91800,3.92,-0.002544527,4.031428571,4.1708,red
9/20/2018,2018,9,20,3,37,2018-37,3.96,4.03,3.86,4,136600,4,0.020408143,4.017142857,4.1636,red
9/21/2018,2018,9,21,4,37,2018-37,3.99,4.03,3.91,4.03,119700,4.03,0.007500052,4.007142857,4.158,red
9/24/2018,2018,9,24,0,38,2018-38,4,4.06,3.97,3.98,70600,3.98,-0.012406995,3.991428571,4.1508,red
9/25/2018,2018,9,25,1,38,2018-38,3.97,4.09,3.96,4.07,73900,4.07,0.022613104,3.998571429,4.1494,red
9/26/2018,2018,9,26,2,38,2018-38,4.1,4.15,3.87,4.03,119500,4.03,-0.009828,3.998571429,4.1364,red
9/27/2018,2018,9,27,3,38,2018-38,4.03,4.17,3.97,4.04,202000,4.04,0.002481328,3.997142857,4.13,red
9/28/2018,2018,9,28,4,38,2018-38,3.99,4.16,3.99,4.09,52100,4.09,0.012376285,4.01,4.1242,red
10/1/2018,2018,10,1,0,39,2018-39,4.07,4.19,3.98,4.01,120000,4.01,-0.019559883,4.005714286,4.1168,red
10/2/2018,2018,10,2,1,39,2018-39,4.05,4.4,4.03,4.11,309400,4.11,0.024937631,4.007142857,4.1114,red
10/3/2018,2018,10,3,2,39,2018-39,4.28,4.34,4.1,4.2,200700,4.2,0.021897731,4.018571429,4.1076,red
10/4/2018,2018,10,4,3,39,2018-39,4.22,4.27,4.05,4.09,116400,4.09,-0.026190396,4.027857143,4.1024,red
10/5/2018,2018,10,5,4,39,2018-39,4.1,4.32,4.1,4.17,89000,4.17,0.019559883,4.047857143,4.0978,red
10/8/2018,2018,10,8,0,40,2018-40,4.11,4.25,4,4.14,78900,4.14,-0.007194295,4.062857143,4.0956,red
10/9/2018,2018,10,9,1,40,2018-40,4.11,4.15,4.01,4.04,47200,4.04,-0.024154567,4.071428571,4.0922,red
10/10/2018,2018,10,10,2,40,2018-40,4.05,4.11,3.91,3.91,81700,3.91,-0.032178187,4.065,4.0868,red
10/11/2018,2018,10,11,3,40,2018-40,3.91,4.03,3.87,3.93,110500,3.93,0.005115085,4.057857143,4.0812,red
10/12/2018,2018,10,12,4,40,2018-40,3.99,4,3.9,4,32900,4,0.017811688,4.059285714,4.0732,red
10/15/2018,2018,10,15,0,41,2018-41,3.94,4.05,3.91,3.93,62200,3.93,-0.017499983,4.049285714,4.0644,red
10/16/2018,2018,10,16,1,41,2018-41,3.91,4.05,3.91,4.02,71600,4.02,0.022900741,4.048571429,4.0574,red
10/17/2018,2018,10,17,2,41,2018-41,4.04,4.16,4,4.03,57000,4.03,0.002487619,4.047857143,4.0482,red
10/18/2018,2018,10,18,3,41,2018-41,4.17,4.17,4.01,4.02,55800,4.02,-0.002481446,4.042857143,4.0376,red
10/19/2018,2018,10,19,4,41,2018-41,4.02,4.14,4.02,4.12,54700,4.12,0.024875598,4.050714286,4.0336,red
10/22/2018,2018,10,22,0,42,2018-42,4.15,4.15,3.96,4,83600,4,-0.029126187,4.042857143,4.0304,red
10/23/2018,2018,10,23,1,42,2018-42,3.97,4.12,3.92,3.97,74900,3.97,-0.007499993,4.026428571,4.0276,red
10/24/2018,2018,10,24,2,42,2018-42,3.97,4.04,3.8,3.8,128700,3.8,-0.042821178,4.005714286,4.0222,red
10/25/2018,2018,10,25,3,42,2018-42,3.87,3.96,3.78,3.8,61400,3.8,0,3.979285714,4.021,red
10/26/2018,2018,10,26,4,42,2018-42,3.72,3.78,3.47,3.63,211700,3.63,-0.0447368,3.942857143,4.0146,red
10/29/2018,2018,10,29,0,43,2018-43,3.63,3.76,3.45,3.49,85900,3.49,-0.038567521,3.903571429,4.006,red
10/30/2018,2018,10,30,1,43,2018-43,3.49,3.55,3.29,3.4,178400,3.4,-0.025787941,3.867142857,3.9946,red
10/31/2018,2018,10,31,2,43,2018-43,3.39,3.48,3.31,3.39,80200,3.39,-0.002941174,3.828571429,3.9832,red
11/1/2018,2018,11,1,3,43,2018-43,3.36,3.56,3.36,3.54,95500,3.54,0.044247744,3.795714286,3.9724,red
11/2/2018,2018,11,2,4,43,2018-43,3.55,3.69,3.45,3.47,64300,3.47,-0.019773993,3.762857143,3.96,red
11/5/2018,2018,11,5,0,44,2018-44,3.47,3.92,3.45,3.74,254600,3.74,0.077809792,3.742857143,3.954,red
11/6/2018,2018,11,6,1,44,2018-44,3.7,3.82,3.6,3.7,74000,3.7,-0.010695177,3.719285714,3.9476,red
11/7/2018,2018,11,7,2,44,2018-44,3.68,4,3.64,3.97,213000,3.97,0.072972967,3.715714286,3.947,red
11/8/2018,2018,11,8,3,44,2018-44,3.99,4.07,3.84,3.95,151300,3.95,-0.005037779,3.703571429,3.945,red
11/9/2018,2018,11,9,4,44,2018-44,3.91,4.04,3.82,3.88,60800,3.88,-0.017721502,3.695,3.9386,red
11/12/2018,2018,11,12,0,45,2018-45,3.91,3.91,3.62,3.78,34400,3.78,-0.025773232,3.681428571,3.9308,red
11/13/2018,2018,11,13,1,45,2018-45,3.85,3.85,3.71,3.8,33100,3.8,0.005291,3.681428571,3.9228,red
11/14/2018,2018,11,14,2,45,2018-45,3.75,3.94,3.75,3.75,125600,3.75,-0.013157882,3.677857143,3.9184,red
11/15/2018,2018,11,15,3,45,2018-45,3.74,3.92,3.72,3.9,54600,3.9,0.040000025,3.697142857,3.9158,red
11/16/2018,2018,11,16,4,45,2018-45,3.86,3.91,3.58,3.85,67500,3.85,-0.012820561,3.722857143,3.9116,red
11/19/2018,2018,11,19,0,46,2018-46,3.91,3.91,3.74,3.82,43600,3.82,-0.007792201,3.752857143,3.9098,red
11/20/2018,2018,11,20,1,46,2018-46,3.72,3.79,3.66,3.75,49700,3.75,-0.01832459,3.778571429,3.9034,red
11/21/2018,2018,11,21,2,46,2018-46,3.74,3.91,3.65,3.7,62900,3.7,-0.013333321,3.79,3.8956,red
11/23/2018,2018,11,23,4,46,2018-46,3.64,3.93,3.64,3.64,36200,3.64,-0.016216201,3.802142857,3.8876,red
11/26/2018,2018,11,26,0,47,2018-47,3.65,3.9,3.65,3.76,69400,3.76,0.032967001,3.803571429,3.8836,red
11/27/2018,2018,11,27,1,47,2018-47,3.78,3.89,3.72,3.75,47400,3.75,-0.002659572,3.807142857,3.8808,red
11/28/2018,2018,11,28,2,47,2018-47,3.74,3.88,3.64,3.86,52500,3.86,0.029333305,3.799285714,3.8794,red
11/29/2018,2018,11,29,3,47,2018-47,3.81,3.9,3.72,3.75,48000,3.75,-0.028497383,3.785,3.876,red
11/30/2018,2018,11,30,4,47,2018-47,3.76,3.92,3.72,3.74,53300,3.74,-0.002666664,3.775,3.8708,red
12/3/2018,2018,12,3,0,48,2018-48,3.75,3.84,3.64,3.8,89500,3.8,0.0147059,3.776428571,3.8662,green
12/4/2018,2018,12,4,1,48,2018-48,3.75,3.9,3.72,3.86,51800,3.86,0.017127752,3.780714286,3.8638,green
12/6/2018,2018,12,6,3,48,2018-48,3.76,3.92,3.76,3.76,61400,3.76,-0.025906712,3.781428571,3.8576,green
12/7/2018,2018,12,7,4,48,2018-48,3.75,3.85,3.75,3.75,13700,3.75,-0.002659572,3.770714286,3.852,green
12/10/2018,2018,12,10,0,49,2018-49,3.76,3.77,3.55,3.6,169400,3.6,-0.040000025,3.752857143,3.8432,red
12/11/2018,2018,12,11,1,49,2018-49,3.63,3.7,3.55,3.7,64700,3.7,0.027777818,3.744285714,3.8354,red
12/12/2018,2018,12,12,2,49,2018-49,3.6,3.77,3.59,3.62,77600,3.62,-0.021621665,3.735,3.8276,red
12/13/2018,2018,12,13,3,49,2018-49,3.65,3.77,3.63,3.63,75600,3.63,0.002762494,3.73,3.818,red
12/14/2018,2018,12,14,4,49,2018-49,3.57,3.76,3.53,3.53,17300,3.53,-0.027548248,3.722142857,3.8046,red
12/17/2018,2018,12,17,0,50,2018-50,3.53,3.63,3.4,3.45,61000,3.45,-0.022662868,3.7,3.7918,red
12/18/2018,2018,12,18,1,50,2018-50,3.37,3.47,3.35,3.35,42400,3.35,-0.028985548,3.671428571,3.7754,red
12/19/2018,2018,12,19,2,50,2018-50,3.35,3.37,3.1,3.2,61400,3.2,-0.044776078,3.624285714,3.7566,red
12/20/2018,2018,12,20,3,50,2018-50,3.14,3.2,2.75,2.75,220100,2.75,-0.140625013,3.552857143,3.7308,red
12/21/2018,2018,12,21,4,50,2018-50,2.75,2.84,2.1,2.25,163600,2.25,-0.181818182,3.446428571,3.6976,red
12/24/2018,2018,12,24,0,51,2018-51,2.18,2.25,2.12,2.13,129000,2.13,-0.053333282,3.327142857,3.6616,red
12/26/2018,2018,12,26,2,51,2018-51,2.12,2.2,1.9,1.94,598900,1.94,-0.0892019,3.19,3.6204,red
12/27/2018,2018,12,27,3,51,2018-51,1.99,2.12,1.85,1.85,408700,1.85,-0.046391768,3.053571429,3.5788,red
12/28/2018,2018,12,28,4,51,2018-51,1.85,2.32,1.85,2.27,276800,2.27,0.227027001,2.947857143,3.5438,red
12/31/2018,2018,12,31,0,52,2018-52,2.26,2.49,2,2.12,223100,2.12,-0.066079338,2.842142857,3.5056,red
1/2/2019,2019,1,2,2,0,2019-00,2.04,2.48,2,2.34,176700,2.34,0.103773604,2.745,3.472,undefined
1/3/2019,2019,1,3,3,0,2019-00,2.3,2.45,2.3,2.41,44700,2.41,0.029914604,2.658571429,3.4378,undefined
1/4/2019,2019,1,4,4,0,2019-00,2.45,2.72,2.45,2.64,91800,2.64,0.095435689,2.587857143,3.4106,undefined
1/7/2019,2019,1,7,0,1,2019-01,2.62,2.84,2.6,2.72,155500,2.72,0.030303,2.53,3.3856,undefined
1/8/2019,2019,1,8,1,1,2019-01,2.74,2.79,2.65,2.77,49800,2.77,0.018382335,2.481428571,3.365,undefined
1/9/2019,2019,1,9,2,1,2019-01,2.71,3.03,2.71,2.81,178900,2.81,0.01444042,2.442857143,3.3452,undefined
1/10/2019,2019,1,10,3,1,2019-01,2.82,2.9,2.72,2.79,60100,2.79,-0.007117431,2.413571429,3.3284,undefined
1/11/2019,2019,1,11,4,1,2019-01,2.67,2.79,2.45,2.61,70500,2.61,-0.064516154,2.403571429,3.3108,undefined
1/14/2019,2019,1,14,0,2,2019-02,2.57,2.65,2.55,2.56,26600,2.56,-0.019157071,2.425714286,3.294,undefined
1/15/2019,2019,1,15,1,2,2019-02,2.55,2.56,2.32,2.34,137200,2.34,-0.085937513,2.440714286,3.273,undefined
1/16/2019,2019,1,16,2,2,2019-02,2.4,2.41,2.22,2.25,309900,2.25,-0.038461503,2.462857143,3.2472,undefined
1/17/2019,2019,1,17,3,2,2019-02,2.3,2.52,2.18,2.26,114500,2.26,0.00444444,2.492142857,3.223,undefined
1/18/2019,2019,1,18,4,2,2019-02,2.23,2.3,2.05,2.29,73200,2.29,0.013274324,2.493571429,3.194,undefined
1/22/2019,2019,1,22,1,3,2019-03,2.25,2.29,2.15,2.19,25100,2.19,-0.043668081,2.498571429,3.1638,undefined
1/23/2019,2019,1,23,2,3,2019-03,2.19,2.3,2.06,2.19,102600,2.19,0,2.487857143,3.1282,undefined
1/24/2019,2019,1,24,3,3,2019-03,2.19,2.54,2.11,2.43,114500,2.43,0.109589043,2.489285714,3.0978,undefined
1/25/2019,2019,1,25,4,3,2019-03,2.43,2.68,2.37,2.58,129100,2.58,0.061728334,2.485,3.0718,undefined
1/28/2019,2019,1,28,0,4,2019-04,2.58,2.58,2.41,2.52,27500,2.52,-0.023255792,2.470714286,3.0466,undefined
1/29/2019,2019,1,29,1,4,2019-04,2.52,2.52,2.37,2.42,71600,2.42,-0.039682502,2.445714286,3.019,undefined
1/30/2019,2019,1,30,2,4,2019-04,2.41,2.45,2.32,2.38,41400,2.38,-0.016528909,2.415,2.9916,undefined
1/31/2019,2019,1,31,3,4,2019-04,2.54,2.76,2.32,2.35,717900,2.35,-0.01260513,2.383571429,2.9606,undefined
2/1/2019,2019,2,1,4,4,2019-04,2.32,2.36,2.12,2.23,196500,2.23,-0.051063783,2.356428571,2.9282,undefined
2/4/2019,2019,2,4,0,5,2019-05,2.28,2.3,2.17,2.3,60000,2.3,0.031390104,2.337857143,2.8978,undefined
2/5/2019,2019,2,5,1,5,2019-05,2.28,2.35,2.2,2.22,144200,2.22,-0.034782576,2.329285714,2.8672,undefined
2/6/2019,2019,2,6,2,5,2019-05,2.31,2.31,2.07,2.14,146300,2.14,-0.036036001,2.321428571,2.836,undefined
2/7/2019,2019,2,7,3,5,2019-05,2.21,2.22,2.08,2.17,82400,2.17,0.014018678,2.315,2.8066,undefined
2/8/2019,2019,2,8,4,5,2019-05,2.22,2.24,2.14,2.17,43800,2.17,0,2.306428571,2.7748,undefined
2/11/2019,2019,2,11,0,6,2019-06,2.21,2.21,2.16,2.18,69600,2.18,0.00460829,2.305714286,2.7434,undefined
2/12/2019,2019,2,12,1,6,2019-06,2.18,2.3,2.15,2.24,506400,2.24,0.027522909,2.309285714,2.711,undefined
2/13/2019,2019,2,13,2,6,2019-06,2.24,2.42,2.24,2.4,260500,2.4,0.071428609,2.307142857,2.684,undefined
2/14/2019,2019,2,14,3,6,2019-06,2.4,2.43,2.18,2.2,143300,2.2,-0.08333335,2.28,2.6532,undefined
2/15/2019,2019,2,15,4,6,2019-06,2.2,2.32,2.18,2.18,88400,2.18,-0.0090909,2.255714286,2.6208,undefined
2/19/2019,2019,2,19,1,7,2019-07,2.2,2.27,2.2,2.24,50600,2.24,0.027522909,2.242857143,2.5884,undefined
2/20/2019,2019,2,20,2,7,2019-07,2.26,2.29,2.18,2.21,93500,2.21,-0.013392844,2.230714286,2.5574,undefined
2/21/2019,2019,2,21,3,7,2019-07,2.6,6.65,2.52,6,77598200,6,1.71493208,2.491428571,2.6024,undefined
2/22/2019,2019,2,22,4,7,2019-07,5.55,6.2,4.22,4.54,9611400,4.54,-0.24333334,2.656428571,2.6212,undefined
2/25/2019,2019,2,25,0,8,2019-08,4.46,5.74,4.26,5.09,8197600,5.09,0.121145417,2.855714286,2.649,undefined
2/26/2019,2019,2,26,1,8,2019-08,4.92,5.44,4.53,4.78,2754100,4.78,-0.06090372,3.038571429,2.6722,undefined
2/27/2019,2019,2,27,2,8,2019-08,5.03,5.31,4.85,5.02,2171900,5.02,0.050209155,3.244285714,2.7,undefined
2/28/2019,2019,2,28,3,8,2019-08,5.11,5.9,4.9,5.13,5959000,5.13,0.021912377,3.455714286,2.732,undefined
3/1/2019,2019,3,1,4,8,2019-08,5.14,5.19,4.7,4.89,1729100,4.89,-0.046783673,3.65,2.7608,undefined
3/4/2019,2019,3,4,0,9,2019-09,4.95,5.14,4.6,4.84,1379000,4.84,-0.010224891,3.84,2.7906,undefined
3/5/2019,2019,3,5,1,9,2019-09,4.8,4.82,4,4.39,1587800,4.39,-0.092975263,3.993571429,2.8144,undefined
