High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility,label
19.39999962,17.70000076,18,18,9100,18,-2.174,12/16/2016,50,2016,3.2596,4.844847036,undefined
23.39999962,18.79999924,19.39999962,21.60000038,35800,21.60000038,20,12/19/2016,51,2016,0.172,14.40387002,undefined
22.79999924,17.20000076,21,17.20000076,27300,17.20000076,-20.37,12/20/2016,51,2016,0.172,14.40387002,undefined
19.18000031,16.26000023,18,17,8800,17,-1.163,12/21/2016,51,2016,0.172,14.40387002,undefined
18.23999977,17,17.20000076,17.60000038,4000,17.60000038,3.529,12/22/2016,51,2016,0.172,14.40387002,undefined
17.86000061,17,17.02000046,17.39999962,1500,17.39999962,-1.136,12/23/2016,51,2016,0.172,14.40387002,undefined
17.20000076,15.19999981,17,16,4200,16,-8.046,12/27/2016,52,2016,-2.595,5.072813881,undefined
16.47999954,15.39999962,16.37999916,15.69999981,3700,15.69999981,-1.875,12/28/2016,52,2016,-2.595,5.072813881,undefined
16.39999962,14,15.89999962,15,7800,15,-4.459,12/29/2016,52,2016,-2.595,5.072813881,undefined
16.20000076,15.39999962,15.39999962,15.60000038,2500,15.60000038,4,12/30/2016,52,2016,-2.595,5.072813881,undefined
16.42000008,15.60000038,15.60000038,15.64000034,2700,15.64000034,0.256,1/3/2017,1,2017,8.07025,5.303241925,green
18,15.97999954,15.97999954,17.39999962,9700,17.39999962,11.253,1/4/2017,1,2017,8.07025,5.303241925,green
19.60000038,17.39999962,18.10000038,19.39999962,8700,19.39999962,11.494,1/5/2017,1,2017,8.07025,5.303241925,green
22.79999924,19.20000076,19.79999924,21.20000076,28800,21.20000076,9.278,1/6/2017,1,2017,8.07025,5.303241925,green
23,21.20000076,21.20000076,22,8200,22,3.774,1/9/2017,2,2017,2.9754,11.14663049,green
21.65999985,19.60000038,21.60000038,20.60000038,9000,20.60000038,-6.364,1/10/2017,2,2017,2.9754,11.14663049,green
22.37999916,20,20,21.39999962,8400,21.39999962,3.883,1/11/2017,2,2017,2.9754,11.14663049,green
30,21.39999962,21.39999962,25.79999924,81400,25.79999924,20.561,1/12/2017,2,2017,2.9754,11.14663049,green
26,23.39999962,24.20000076,24,13100,24,-6.977,1/13/2017,2,2017,2.9754,11.14663049,green
24,21.39999962,23.39999962,23.39999962,8200,23.39999962,-2.5,1/17/2017,3,2017,-1.70825,0.666239384,red
23.60000038,22.20000076,23.39999962,23,4000,23,-1.709,1/18/2017,3,2017,-1.70825,0.666239384,red
24.39999962,21.39999962,23,22.79999924,8300,22.79999924,-0.87,1/19/2017,3,2017,-1.70825,0.666239384,red
23.39999962,21.79999924,23.39999962,22.39999962,4200,22.39999962,-1.754,1/20/2017,3,2017,-1.70825,0.666239384,red
24.20000076,22.60000038,22.60000038,22.60000038,5200,22.60000038,0.893,1/23/2017,4,2017,0.362,1.340873409,green
24.39999962,22.39999962,22.86000061,22.60000038,8600,22.60000038,0,1/24/2017,4,2017,0.362,1.340873409,green
24.39999962,22.54000092,23.20000076,22.79999924,3600,22.79999924,0.885,1/25/2017,4,2017,0.362,1.340873409,green
23.60000038,22.20000076,23.60000038,22.39999962,3700,22.39999962,-1.754,1/26/2017,4,2017,0.362,1.340873409,green
23.34000015,21.39999962,22.79999924,22.79999924,12500,22.79999924,1.786,1/27/2017,4,2017,0.362,1.340873409,green
24.39999962,22.20000076,23.21999931,23.39999962,9000,23.39999962,2.632,1/30/2017,5,2017,-0.845,3.446704368,red
26.79999924,22.79999924,23.20000076,24,34100,24,2.564,1/31/2017,5,2017,-0.845,3.446704368,red
25,23,23.79999924,23.79999924,25200,23.79999924,-0.833,2/1/2017,5,2017,-0.845,3.446704368,red
24.39999962,22,24.39999962,22.79999924,16700,22.79999924,-4.202,2/2/2017,5,2017,-0.845,3.446704368,red
22.60000038,20.18000031,22.60000038,21.79999924,13000,21.79999924,-4.386,2/3/2017,5,2017,-0.845,3.446704368,red
23,22,22,23,12300,23,5.505,2/6/2017,6,2017,1.974,2.859207583,green
24,22,23.39999962,23.60000038,13200,23.60000038,2.609,2/7/2017,6,2017,1.974,2.859207583,green
26.20000076,23,23.79999924,24,16000,24,1.695,2/8/2017,6,2017,1.974,2.859207583,green
24.79999924,22.79999924,23.79999924,24.60000038,12800,24.60000038,2.5,2/9/2017,6,2017,1.974,2.859207583,green
24.79999924,22.39999962,24.79999924,24,9000,24,-2.439,2/10/2017,6,2017,1.974,2.859207583,green
54.40000153,33,42,34,2339100,34,41.667,2/13/2017,7,2017,22.1856,18.57431123,green
43,36,37,40.40000153,691900,40.40000153,18.824,2/14/2017,7,2017,22.1856,18.57431123,green
69.80000305,40.40000153,41,57,1766900,57,41.089,2/15/2017,7,2017,22.1856,18.57431123,green
70.77999878,56,59,61.40000153,1543200,61.40000153,7.719,2/16/2017,7,2017,22.1856,18.57431123,green
67.59999847,58.20000076,63.79999924,62.40000153,457400,62.40000153,1.629,2/17/2017,7,2017,22.1856,18.57431123,green
63.59999847,52.59999847,61.40000153,57.40000153,217400,57.40000153,-8.013,2/21/2017,8,2017,-3.53625,15.16933937,red
56.79999924,48.20000076,55.40000153,52.20000076,141500,52.20000076,-9.059,2/22/2017,8,2017,-3.53625,15.16933937,red
53.20000076,44,53,44,139700,44,-15.709,2/23/2017,8,2017,-3.53625,15.16933937,red
60,44.40000153,44.40000153,52.20000076,480300,52.20000076,18.636,2/24/2017,8,2017,-3.53625,15.16933937,red
54.20000076,49.20000076,50,50,81100,50,-4.215,2/27/2017,9,2017,1.2486,5.619683692,red
55.79999924,48.20000076,49,53.59999847,110200,53.59999847,7.2,2/28/2017,9,2017,1.2486,5.619683692,red
55.40000153,50,50.20000076,51.20000076,72500,51.20000076,-4.478,3/1/2017,9,2017,1.2486,5.619683692,red
52.29999924,48.40000153,51.79999924,51.79999924,49800,51.79999924,1.172,3/2/2017,9,2017,1.2486,5.619683692,red
58.20000076,48,48,55.20000076,108300,55.20000076,6.564,3/3/2017,9,2017,1.2486,5.619683692,red
54.79999924,48.79999924,53,50.59999847,54400,50.59999847,-8.333,3/6/2017,10,2017,-3.0354,5.697093627,red
51.20000076,47,50,47.79999924,39000,47.79999924,-5.534,3/7/2017,10,2017,-3.0354,5.697093627,red
49,44.59999847,48.79999924,45,32700,45,-5.858,3/8/2017,10,2017,-3.0354,5.697093627,red
50.20000076,44.79999924,44.79999924,47.79999924,36500,47.79999924,6.222,3/9/2017,10,2017,-3.0354,5.697093627,red
49.59999847,45,48.20000076,47,31100,47,-1.674,3/10/2017,10,2017,-3.0354,5.697093627,red
46.40000153,44,46,45.20000076,25800,45.20000076,-3.83,3/13/2017,11,2017,-7.8738,5.026191918,red
45.79999924,41.40000153,45.79999924,42.40000153,32700,42.40000153,-6.195,3/14/2017,11,2017,-7.8738,5.026191918,red
46.40000153,40,41,40.79999924,65600,40.79999924,-3.774,3/15/2017,11,2017,-7.8738,5.026191918,red
40,33.40000153,40,34.40000153,253300,34.40000153,-15.686,3/16/2017,11,2017,-7.8738,5.026191918,red
33.59999847,31,31.39999962,31,578900,31,-9.884,3/17/2017,11,2017,-7.8738,5.026191918,red
34.79999924,31.20000076,32,33.20000076,225400,33.20000076,7.097,3/20/2017,12,2017,2.2966,4.366148738,red
34,31,33.20000076,32.40000153,91800,32.40000153,-2.41,3/21/2017,12,2017,2.2966,4.366148738,red
35,32,32.79999924,34,78100,34,4.938,3/22/2017,12,2017,2.2966,4.366148738,red
41.40000153,34.20000076,35.79999924,35.40000153,191100,35.40000153,4.118,3/23/2017,12,2017,2.2966,4.366148738,red
37.79999924,33.20000076,37.40000153,34.59999847,113100,34.59999847,-2.26,3/24/2017,12,2017,2.2966,4.366148738,red
34.59999847,32,33.40000153,34,63900,34,-1.734,3/27/2017,13,2017,1.9858,4.967951308,green
37.59999847,33,34.59999847,37.59999847,175800,37.59999847,10.588,3/28/2017,13,2017,1.9858,4.967951308,green
39.79999924,35.79999924,39,38,255100,38,1.064,3/29/2017,13,2017,1.9858,4.967951308,green
40.59999847,37,38.59999847,38.40000153,120100,38.40000153,1.053,3/30/2017,13,2017,1.9858,4.967951308,green
41.59999847,37.20000076,39,38,164100,38,-1.042,3/31/2017,13,2017,1.9858,4.967951308,green
38.59999847,35,38,36.59999847,97100,36.59999847,-3.684,4/3/2017,14,2017,-3.4284,4.085255108,red
36,32.20000076,35,32.79999924,81700,32.79999924,-10.383,4/4/2017,14,2017,-3.4284,4.085255108,red
34.59999847,31.39999962,33,32.59999847,66300,32.59999847,-0.61,4/5/2017,14,2017,-3.4284,4.085255108,red
33.20000076,31.39999962,32,32,43500,32,-1.84,4/6/2017,14,2017,-3.4284,4.085255108,red
32,30,31.39999962,31.79999924,50800,31.79999924,-0.625,4/7/2017,14,2017,-3.4284,4.085255108,red
32.79999924,31.20000076,31.60000038,31.79999924,25600,31.79999924,0,4/10/2017,15,2017,-0.62475,1.647356949,red
32,30,31.39999962,31,32400,31,-2.516,4/11/2017,15,2017,-0.62475,1.647356949,red
31.20000076,30,31,30.60000038,21300,30.60000038,-1.29,4/12/2017,15,2017,-0.62475,1.647356949,red
32.40000153,30.39999962,30.39999962,31,31000,31,1.307,4/13/2017,15,2017,-0.62475,1.647356949,red
31,30,30.79999924,30.60000038,34600,30.60000038,-1.29,4/17/2017,16,2017,-0.9168,0.87805165,red
30.60000038,28.60000038,30.20000076,30,30900,30,-1.961,4/18/2017,16,2017,-0.9168,0.87805165,red
30.79999924,29.60000038,29.60000038,30,22300,30,0,4/19/2017,16,2017,-0.9168,0.87805165,red
30,29.20000076,30,30,16700,30,0,4/20/2017,16,2017,-0.9168,0.87805165,red
30,29.20000076,29.79999924,29.60000038,13900,29.60000038,-1.333,4/21/2017,16,2017,-0.9168,0.87805165,red
32,29,29.60000038,32,55700,32,8.108,4/24/2017,17,2017,2.2002,5.643659823,green
35.40000153,31.60000038,32.79999924,33.20000076,105300,33.20000076,3.75,4/25/2017,17,2017,2.2002,5.643659823,green
33.15999985,31.39999962,32.79999924,31.60000038,28000,31.60000038,-4.819,4/26/2017,17,2017,2.2002,5.643659823,green
31.39999962,30.04000092,31,30.79999924,22400,30.79999924,-2.532,4/27/2017,17,2017,2.2002,5.643659823,green
33.43999863,30.20000076,30.20000076,32.79999924,35700,32.79999924,6.494,4/28/2017,17,2017,2.2002,5.643659823,green
35.40000153,32,33,33.59999847,59400,33.59999847,2.439,5/1/2017,18,2017,-1.218,2.83098693,red
34.31999969,31,34.20000076,32.79999924,31000,32.79999924,-2.381,5/2/2017,18,2017,-1.218,2.83098693,red
33,31,33,31.20000076,20400,31.20000076,-4.878,5/3/2017,18,2017,-1.218,2.83098693,red
31.39999962,29.20000076,31,31.39999962,30300,31.39999962,0.641,5/4/2017,18,2017,-1.218,2.83098693,red
31.79999924,30,31.20000076,30.79999924,16800,30.79999924,-1.911,5/5/2017,18,2017,-1.218,2.83098693,red
31.20000076,29,30.60000038,29.76000023,27500,29.76000023,-3.377,5/8/2017,19,2017,-1.5942,6.118891378,red
30.20000076,27.60000038,29.60000038,29,46800,29,-2.554,5/9/2017,19,2017,-1.5942,6.118891378,red
28,25,27,26,85500,26,-10.345,5/10/2017,19,2017,-1.5942,6.118891378,red
28,25.39999962,25.79999924,27.39999962,44800,27.39999962,5.385,5/11/2017,19,2017,-1.5942,6.118891378,red
28.79999924,27,27.39999962,28.20000076,30700,28.20000076,2.92,5/12/2017,19,2017,-1.5942,6.118891378,red
28.20000076,27.20000076,28,27.79999924,13500,27.79999924,-1.418,5/15/2017,20,2017,-0.9586,3.719314023,red
28.20000076,27,27.39999962,27.20000076,12400,27.20000076,-2.158,5/16/2017,20,2017,-0.9586,3.719314023,red
27.20000076,25.60000038,27,26,29600,26,-4.412,5/17/2017,20,2017,-0.9586,3.719314023,red
28.20000076,25.5,25.79999924,27.39999962,58400,27.39999962,5.385,5/18/2017,20,2017,-0.9586,3.719314023,red
28.04000092,26.60000038,27,26.79999924,13600,26.79999924,-2.19,5/19/2017,20,2017,-0.9586,3.719314023,red
28,26.79999924,27,27.39999962,5700,27.39999962,2.239,5/22/2017,21,2017,2.2874,6.117064067,red
27.79999924,25.79999924,27.79999924,26.60000038,17800,26.60000038,-2.92,5/23/2017,21,2017,2.2874,6.117064067,red
27.79999924,26.20000076,26.79999924,27.39999962,14000,27.39999962,3.008,5/24/2017,21,2017,2.2874,6.117064067,red
28,26.20000076,27,26.60000038,16100,26.60000038,-2.92,5/25/2017,21,2017,2.2874,6.117064067,red
31.39999962,28,28.20000076,29.79999924,166400,29.79999924,12.03,5/26/2017,21,2017,2.2874,6.117064067,red
32,28.79999924,30.39999962,29.39999962,33700,29.39999962,-1.342,5/30/2017,22,2017,0.1725,1.152461279,green
30.60000038,28.20000076,29.39999962,29.39999962,33000,29.39999962,0,5/31/2017,22,2017,0.1725,1.152461279,green
31,28.79999924,29.39999962,29.79999924,36200,29.79999924,1.361,6/1/2017,22,2017,0.1725,1.152461279,green
31.60000038,29.20000076,31.39999962,30,61200,30,0.671,6/2/2017,22,2017,0.1725,1.152461279,green
30.79999924,28.79999924,30,30.62000084,40900,30.62000084,2.067,6/5/2017,23,2017,0.1716,6.641971492,red
30.79999924,29.39999962,30.60000038,30.20000076,24500,30.20000076,-1.372,6/6/2017,23,2017,0.1716,6.641971492,red
33.59999847,29.79999924,29.79999924,33.40000153,140700,33.40000153,10.596,6/7/2017,23,2017,0.1716,6.641971492,red
33.59999847,30.79999924,33.59999847,31.20000076,59600,31.20000076,-6.587,6/8/2017,23,2017,0.1716,6.641971492,red
30.79999924,28.39999962,30.79999924,30,51300,30,-3.846,6/9/2017,23,2017,0.1716,6.641971492,red
30.20000076,27.20000076,30,27.20000076,53000,27.20000076,-9.333,6/12/2017,24,2017,-2.0926,5.82993506,red
28.60000038,26.39999962,27.79999924,27,63200,27,-0.735,6/13/2017,24,2017,-2.0926,5.82993506,red
26.79999924,24.60000038,26.60000038,26.60000038,92000,26.60000038,-1.481,6/14/2017,24,2017,-2.0926,5.82993506,red
27,24.39999962,26.60000038,25.20000076,62300,25.20000076,-5.263,6/15/2017,24,2017,-2.0926,5.82993506,red
27.20000076,24,24.79999924,26.79999924,68800,26.79999924,6.349,6/16/2017,24,2017,-2.0926,5.82993506,red
27.15999985,25.60000038,26.79999924,26.20000076,25500,26.20000076,-2.239,6/19/2017,25,2017,1.673,4.603158535,green
26.39999962,24.84000015,25.60000038,25.39999962,24600,25.39999962,-3.053,6/20/2017,25,2017,1.673,4.603158535,green
27.60000038,24.20000076,25,27.5,44900,27.5,8.268,6/21/2017,25,2017,1.673,4.603158535,green
28.60000038,26.79999924,27.60000038,28,42500,28,1.818,6/22/2017,25,2017,1.673,4.603158535,green
29,27.79999924,28,29,32000,29,3.571,6/23/2017,25,2017,1.673,4.603158535,green
30,28,29.79999924,29.60000038,45400,29.60000038,2.069,6/26/2017,26,2017,-0.4716,4.567106447,red
29.60000038,26.79999924,29.60000038,27.20000076,44900,27.20000076,-8.108,6/27/2017,26,2017,-0.4716,4.567106447,red
28.39999962,27,27.79999924,28.20000076,25500,28.20000076,3.676,6/28/2017,26,2017,-0.4716,4.567106447,red
28.60000038,27.20000076,28.20000076,28,17300,28,-0.709,6/29/2017,26,2017,-0.4716,4.567106447,red
28.60000038,26.70000076,28,28.20000076,17900,28.20000076,0.714,6/30/2017,26,2017,-0.4716,4.567106447,red
28.20000076,27,28.20000076,27.60000038,6700,27.60000038,-2.128,7/3/2017,27,2017,-0.3495,1.369176516,red
28.20000076,27.20000076,27.39999962,27.39999962,10700,27.39999962,-0.725,7/5/2017,27,2017,-0.3495,1.369176516,red
27.79999924,26.79999924,27.20000076,27.60000038,12200,27.60000038,0.73,7/6/2017,27,2017,-0.3495,1.369176516,red
28.20000076,27,27.60000038,27.79999924,15600,27.79999924,0.725,7/7/2017,27,2017,-0.3495,1.369176516,red
28.15999985,27,27.79999924,27.79999924,9700,27.79999924,0,7/10/2017,28,2017,-1.1626,1.986648006,red
27.79999924,26.79999924,27.39999962,26.79999924,8700,26.79999924,-3.597,7/11/2017,28,2017,-1.1626,1.986648006,red
27.20000076,26,27,26.20000076,21100,26.20000076,-2.239,7/12/2017,28,2017,-1.1626,1.986648006,red
26.89999962,25,26,26.60000038,31300,26.60000038,1.527,7/13/2017,28,2017,-1.1626,1.986648006,red
26.79999924,25.60000038,26.60000038,26.20000076,11800,26.20000076,-1.504,7/14/2017,28,2017,-1.1626,1.986648006,red
26.79999924,26,26.20000076,26.39999962,9100,26.39999962,0.763,7/17/2017,29,2017,0.1582,1.235245603,red
27.79999924,26,26,26.79999924,15700,26.79999924,1.515,7/18/2017,29,2017,0.1582,1.235245603,red
27.39999962,26.39999962,26.79999924,26.60000038,8000,26.60000038,-0.746,7/19/2017,29,2017,0.1582,1.235245603,red
27,26,26.39999962,26.79999924,14500,26.79999924,0.752,7/20/2017,29,2017,0.1582,1.235245603,red
27,26,26.79999924,26.39999962,15400,26.39999962,-1.493,7/21/2017,29,2017,0.1582,1.235245603,red
27.39999962,26,26.79999924,27.39999962,14000,27.39999962,3.788,7/24/2017,30,2017,-0.719,3.51546903,red
27.39999962,25.79999924,27,25.79999924,10600,25.79999924,-5.839,7/25/2017,30,2017,-0.719,3.51546903,red
26.79999924,25.60000038,26.39999962,26,10500,26,0.775,7/26/2017,30,2017,-0.719,3.51546903,red
26.37999916,25,26,25.60000038,10100,25.60000038,-1.538,7/27/2017,30,2017,-0.719,3.51546903,red
25.78000069,25.20000076,25.20000076,25.39999962,5100,25.39999962,-0.781,7/28/2017,30,2017,-0.719,3.51546903,red
26.60000038,24.79999924,25.60000038,25.39999962,18600,25.39999962,0,7/31/2017,31,2017,-3.5168,2.842082986,red
25.94000053,24.60000038,25.20000076,24.79999924,8800,24.79999924,-2.362,8/1/2017,31,2017,-3.5168,2.842082986,red
25,24,24.79999924,24.20000076,32900,24.20000076,-2.419,8/2/2017,31,2017,-3.5168,2.842082986,red
24.5,21.39999962,24,22.79999924,55000,22.79999924,-5.785,8/3/2017,31,2017,-3.5168,2.842082986,red
23.39999962,20.20000076,23.20000076,21.20000076,32800,21.20000076,-7.018,8/4/2017,31,2017,-3.5168,2.842082986,red
22,20,21.20000076,21.39999962,38400,21.39999962,0.943,8/7/2017,32,2017,-4.2588,3.819545745,red
21.79999924,20.20000076,21.39999962,20.79999924,31500,20.79999924,-2.804,8/8/2017,32,2017,-4.2588,3.819545745,red
20.79999924,18.87999916,20.39999962,19.79999924,43200,19.79999924,-4.808,8/9/2017,32,2017,-4.2588,3.819545745,red
20.20000076,18.63999939,20.20000076,18.79999924,30500,18.79999924,-5.051,8/10/2017,32,2017,-4.2588,3.819545745,red
18.79999924,16.26000023,18.79999924,17,68100,17,-9.574,8/11/2017,32,2017,-4.2588,3.819545745,red
18,16.60000038,16.60000038,17.95999908,39100,17.95999908,5.647,8/14/2017,33,2017,-0.5134,7.41699402,red
17.37999916,15.80000019,17.37999916,15.88000011,36600,15.88000011,-11.581,8/15/2017,33,2017,-0.5134,7.41699402,red
17.79999924,15.80000019,16,16.97999954,34000,16.97999954,6.927,8/16/2017,33,2017,-0.5134,7.41699402,red
17.29999924,16.02000046,16.95999908,16.79999924,14200,16.79999924,-1.06,8/17/2017,33,2017,-0.5134,7.41699402,red
16.79999924,15.80000019,16.79999924,16.37999916,17900,16.37999916,-2.5,8/18/2017,33,2017,-0.5134,7.41699402,red
16.52000046,15.60000038,16.39999962,15.89999962,16600,15.89999962,-2.93,8/21/2017,34,2017,1.032,3.577252647,red
16.39999962,15.60000038,16.37999916,15.96000004,11800,15.96000004,0.377,8/22/2017,34,2017,1.032,3.577252647,red
16.36000061,15.30000019,16.20000076,15.76000023,15500,15.76000023,-1.253,8/23/2017,34,2017,1.032,3.577252647,red
16.78000069,15.18000031,16.39999962,16.73999977,21200,16.73999977,6.218,8/24/2017,34,2017,1.032,3.577252647,red
18.76000023,16.60000038,16.79999924,17.20000076,77200,17.20000076,2.748,8/25/2017,34,2017,1.032,3.577252647,red
17.94000053,16.39999962,17.5,17.39999962,31700,17.39999962,1.163,8/28/2017,35,2017,1.6346,5.156304374,green
17.26000023,16.60000038,17.15999985,16.89999962,15500,16.89999962,-2.874,8/29/2017,35,2017,1.6346,5.156304374,green
17.57999992,16.04000092,16.79999924,16.79999924,15900,16.79999924,-0.592,8/30/2017,35,2017,1.6346,5.156304374,green
17.20000076,16.02000046,17.12000084,16.79999924,15900,16.79999924,0,8/31/2017,35,2017,1.6346,5.156304374,green
19.20000076,16.39999962,16.39999962,18.55999947,51200,18.55999947,10.476,9/1/2017,35,2017,1.6346,5.156304374,green
18.55999947,17.39999962,18.55999947,17.76000023,22000,17.76000023,-4.31,9/5/2017,36,2017,-1.2465,4.409152791,red
18,17.10000038,17.60000038,17.52000046,13300,17.52000046,-1.351,9/6/2017,36,2017,-1.2465,4.409152791,red
19.20000076,17.39999962,17.60000038,18.39999962,41000,18.39999962,5.023,9/7/2017,36,2017,-1.2465,4.409152791,red
18.37999916,17,18.37999916,17.60000038,17000,17.60000038,-4.348,9/8/2017,36,2017,-1.2465,4.409152791,red
18.29999924,17.21999931,17.79999924,17.79999924,16100,17.79999924,1.136,9/11/2017,37,2017,2.5364,6.210218619,green
19,17.39999962,17.79999924,18.31999969,22900,18.31999969,2.921,9/12/2017,37,2017,2.5364,6.210218619,green
22,17.81999969,18.26000023,20.20000076,170700,20.20000076,10.262,9/13/2017,37,2017,2.5364,6.210218619,green
20.79999924,18.70000076,20.39999962,18.84000015,34900,18.84000015,-6.733,9/14/2017,37,2017,2.5364,6.210218619,green
19.79999924,18.20000076,18.20000076,19.79999924,19100,19.79999924,5.096,9/15/2017,37,2017,2.5364,6.210218619,green
20.20000076,19,19.79999924,19.29999924,21700,19.29999924,-2.525,9/18/2017,38,2017,-0.1776,3.381668641,red
19.54000092,18.36000061,19.39999962,18.60000038,15200,18.60000038,-3.627,9/19/2017,38,2017,-0.1776,3.381668641,red
20,18.52000046,18.52000046,19.39999962,19900,19.39999962,4.301,9/20/2017,38,2017,-0.1776,3.381668641,red
20,18.84000015,19.21999931,19.12000084,11100,19.12000084,-1.443,9/21/2017,38,2017,-0.1776,3.381668641,red
19.57999992,18.81999969,19.23999977,19.57999992,5500,19.57999992,2.406,9/22/2017,38,2017,-0.1776,3.381668641,red
19.39999962,16.5,19.39999962,16.79999924,49200,16.79999924,-14.198,9/25/2017,39,2017,-3.1612,7.735862893,red
17.39999962,15.80000019,16.79999924,15.80000019,43100,15.80000019,-5.952,9/26/2017,39,2017,-3.1612,7.735862893,red
17.20000076,16.20000076,16.86000061,16.89999962,22500,16.89999962,6.962,9/27/2017,39,2017,-3.1612,7.735862893,red
17.13999939,16.60000038,17,16.60000038,8400,16.60000038,-1.775,9/28/2017,39,2017,-3.1612,7.735862893,red
16.79999924,16.29999924,16.55999947,16.45999908,8500,16.45999908,-0.843,9/29/2017,39,2017,-3.1612,7.735862893,red
17.79999924,16.05999947,16.57999992,17.39999962,23900,17.39999962,5.711,10/2/2017,40,2017,0.6472,3.444406364,red
17.60000038,16.79999924,17.37999916,16.86000061,10500,16.86000061,-3.103,10/3/2017,40,2017,0.6472,3.444406364,red
17.39999962,16.62000084,17.13999939,16.62000084,8800,16.62000084,-1.423,10/4/2017,40,2017,0.6472,3.444406364,red
17.39999962,16.60000038,16.60000038,17,12100,17,2.286,10/5/2017,40,2017,0.6472,3.444406364,red
17.37999916,16.70000076,17.37999916,16.95999908,8400,16.95999908,-0.235,10/6/2017,40,2017,0.6472,3.444406364,red
17.39999962,16.39999962,16.39999962,16.79999924,11600,16.79999924,-0.943,10/9/2017,41,2017,4.4886,9.088548195,green
21.79999924,16.60000038,16.60000038,19.20000076,284500,19.20000076,14.286,10/10/2017,41,2017,4.4886,9.088548195,green
23.39999962,18.20000076,19.39999962,21.39999962,224700,21.39999962,11.458,10/11/2017,41,2017,4.4886,9.088548195,green
25.79999924,20,22.39999962,22.60000038,403800,22.60000038,5.607,10/12/2017,41,2017,4.4886,9.088548195,green
22.79999924,20.39999962,22,20.79999924,90300,20.79999924,-7.965,10/13/2017,41,2017,4.4886,9.088548195,green
20.79999924,18.26000023,20.39999962,18.79999924,64300,18.79999924,-9.615,10/16/2017,42,2017,-3.919,3.710204105,red
18.79999924,18.20000076,18.36000061,18.39999962,33400,18.39999962,-2.128,10/17/2017,42,2017,-3.919,3.710204105,red
18.95999908,17.60000038,18.60000038,17.63999939,35500,17.63999939,-4.13,10/18/2017,42,2017,-3.919,3.710204105,red
17.79999924,16,17.65999985,16.89999962,38900,16.89999962,-4.195,10/19/2017,42,2017,-3.919,3.710204105,red
18,16.5,17,16.97999954,43200,16.97999954,0.473,10/20/2017,42,2017,-3.919,3.710204105,red
16.89999962,15.19999981,16.89999962,15.30000019,71300,15.30000019,-9.894,10/23/2017,43,2017,-3.4274,4.513254956,red
15.96000004,15.46000004,15.96000004,15.60000038,28600,15.60000038,1.961,10/24/2017,43,2017,-3.4274,4.513254956,red
15.80000019,14.19999981,15.80000019,14.72000027,42000,14.72000027,-5.641,10/25/2017,43,2017,-3.4274,4.513254956,red
15.19999981,14.39999962,14.89999962,14.39999962,19300,14.39999962,-2.174,10/26/2017,43,2017,-3.4274,4.513254956,red
14.80000019,13.60000038,14.19999981,14.19999981,25900,14.19999981,-1.389,10/27/2017,43,2017,-3.4274,4.513254956,red
15,13.61999989,14.38000011,13.80000019,15100,13.80000019,-2.817,10/30/2017,44,2017,0.1824,6.950422311,red
15,13.30000019,14.14000034,13.60000038,15600,13.60000038,-1.449,10/31/2017,44,2017,0.1824,6.950422311,red
15.34000015,13.39999962,13.60000038,15.30000019,29600,15.30000019,12.5,11/1/2017,44,2017,0.1824,6.950422311,red
15.39999962,14.39999962,15.39999962,14.80000019,15000,14.80000019,-3.268,11/2/2017,44,2017,0.1824,6.950422311,red
15.19999981,14,14.76000023,14.19999981,15800,14.19999981,-4.054,11/3/2017,44,2017,0.1824,6.950422311,red
14.80000019,13.96000004,14,13.96000004,11600,13.96000004,-1.69,11/6/2017,45,2017,-0.5398,2.738395826,red
14.39999962,13.64000034,13.88000011,14,8300,14,0.287,11/7/2017,45,2017,-0.5398,2.738395826,red
14,13.39999962,14,13.5,20600,13.5,-3.571,11/8/2017,45,2017,-0.5398,2.738395826,red
14.88000011,13.60000038,13.92000008,14,20700,14,3.704,11/9/2017,45,2017,-0.5398,2.738395826,red
15.26000023,13.39999962,14.39999962,13.80000019,38200,13.80000019,-1.429,11/10/2017,45,2017,-0.5398,2.738395826,red
14.30000019,13.60000038,14.15999985,13.69999981,18700,13.69999981,-0.725,11/13/2017,46,2017,0.2304,9.370180377,red
13.39999962,11.43999958,13.39999962,11.56000042,76400,11.56000042,-15.62,11/14/2017,46,2017,0.2304,9.370180377,red
13,11.19999981,12.19999981,12.43999958,60500,12.43999958,7.612,11/15/2017,46,2017,0.2304,9.370180377,red
13.46000004,12.19999981,12.60000038,13.02000046,25500,13.02000046,4.662,11/16/2017,46,2017,0.2304,9.370180377,red
14,13.19999981,13.80000019,13.69999981,33300,13.69999981,5.223,11/17/2017,46,2017,0.2304,9.370180377,red
13.89999962,13,13.89999962,13.60000038,5600,13.60000038,-0.73,11/20/2017,47,2017,-1.582,5.124843282,red
12.80000019,11.39999962,11.80000019,12.39999962,42200,12.39999962,-8.824,11/21/2017,47,2017,-1.582,5.124843282,red
13.22000027,12.19999981,12.39999962,12.80000019,11700,12.80000019,3.226,11/22/2017,47,2017,-1.582,5.124843282,red
13.39999962,12.39999962,12.39999962,12.80000019,7300,12.80000019,0,11/24/2017,47,2017,-1.582,5.124843282,red
13.10000038,12,12,12.46000004,17200,12.46000004,-2.656,11/27/2017,48,2017,-0.56,4.213439153,red
